listing_id,availability_rate,available_days,unavailable_days,total_days,min_nights,max_nights,changes
1139724780961905922,0.23835616438356164,87,278,365,1.0,365.0,7
1139772520930719884,0.29863013698630136,109,256,365,1.0,1125.0,45
1139940312134934069,0.5178082191780822,189,176,365,2.0,1125.0,5
1139950355006328355,0.7123287671232876,260,105,365,2.0,365.0,10
1140226109742188703,0.44931506849315067,164,201,365,1.0,365.0,3
1140234144513636372,0.44931506849315067,164,201,365,1.0,365.0,3
1140235990492888391,0.44931506849315067,164,201,365,1.0,365.0,3
1140237638429591642,0.44931506849315067,164,201,365,1.0,365.0,3
1140273052096873138,0.0,0,365,365,1.0,365.0,1
1140277663508900641,0.6027397260273972,220,145,365,1.0,365.0,8
1140280768849113836,0.0,0,365,365,1.0,365.0,1
1140282276255011872,0.6109589041095891,223,142,365,1.0,365.0,4
1140283913537403111,0.6109589041095891,223,142,365,1.0,365.0,4
1140314976408001418,0.2410958904109589,88,277,365,2.0,1125.0,4
1140337353155908845,0.10684931506849316,39,326,365,2.0,1125.0,26
1140433058380574799,0.989041095890411,361,4,365,28.0,999.0,7
1140436158722211054,0.989041095890411,361,4,365,7.0,27.0,7
1140440101226453458,0.989041095890411,361,4,365,1.819178082191781,6.0,7
1140452532744086190,0.7013698630136986,256,109,365,7.0,1125.0,38
1140465726368679684,0.7013698630136986,256,109,365,5.0,1125.0,38
1140481845356454094,0.7013698630136986,256,109,365,4.0,1125.0,38
1140487628723366290,0.6958904109589041,254,111,365,3.0,1125.0,38
1140547258083857412,0.8821917808219178,322,43,365,1.0,365.0,44
1140704461166807103,0.6547945205479452,239,126,365,1.0,365.0,5
1140788618122112323,0.7178082191780822,262,103,365,1.0,365.0,5
1140846988657936442,0.4931506849315068,180,185,365,1.0,365.0,2
1141071403394809442,0.7315068493150685,267,98,365,1.0,1125.0,6
1141076603708610609,0.736986301369863,269,96,365,1.0,365.0,3
1141099789813411440,0.9643835616438357,352,13,365,39.895890410958906,411.3972602739726,9
1141105111555289773,0.7041095890410959,257,108,365,1.8794520547945206,1125.0,31
1141175468218619978,0.6821917808219178,249,116,365,7.038356164383561,365.0,3
1141180692497327661,0.8383561643835616,306,59,365,1.2876712328767124,365.0,36
1141308913049809214,0.7808219178082192,285,80,365,6.010958904109589,1125.0,7
1141356676629340962,0.5753424657534246,210,155,365,1.0,365.0,21
1141366092566840368,0.673972602739726,246,119,365,7.0,1125.0,28
1141373183304353280,0.673972602739726,246,119,365,5.0,1125.0,28
1141396108356825296,0.673972602739726,246,119,365,4.0,1125.0,28
1141405711442491327,0.673972602739726,246,119,365,3.0,1125.0,28
1141483667801306684,0.6657534246575343,243,122,365,1.989041095890411,365.0,15
1141570184465325425,0.7205479452054795,263,102,365,1.0,365.0,5
1141938271178409546,0.0,0,365,365,1.0,365.0,1
1141986981726471860,0.15616438356164383,57,308,365,1.0,365.0,33
1142087400916351475,0.6931506849315069,253,112,365,1.0,1125.0,3
1142174222286062187,0.9397260273972603,343,22,365,1.0,365.0,34
1142440675674260264,0.736986301369863,269,96,365,1.0,365.0,3
1142485532732766991,0.9863013698630136,360,5,365,28.0,999.0,9
1142487073244265691,0.9863013698630136,360,5,365,7.0,27.0,9
1142488430374281005,0.9863013698630136,360,5,365,1.819178082191781,6.0,9
1142540788717407108,0.4931506849315068,180,185,365,3.3753424657534246,1125.0,2
1142803863909518591,0.6986301369863014,255,110,365,6.35068493150685,1125.0,3
1143171984648071229,0.5945205479452055,217,148,365,1.0,365.0,13
1143191349178078906,0.6082191780821918,222,143,365,1.0,365.0,3
1143236059882985468,0.8465753424657534,309,56,365,1.8904109589041096,1125.0,13
1143238914140811663,0.2,73,292,365,1.0,365.0,24
1143465431525665594,0.736986301369863,269,96,365,1.0,365.0,3
1144379793745927435,0.0,0,365,365,28.0,365.0,1
1144433851246863318,0.0,0,365,365,3.0,365.0,1
1144915079632470736,0.9095890410958904,332,33,365,1.0,365.0,8
1144955304532035684,0.0,0,365,365,4.6657534246575345,365.0,1
1144995178789383476,0.547945205479452,200,165,365,2.0,365.0,25
1145029001925922944,0.2465753424657534,90,275,365,2.0,365.0,2
1145449139892830576,0.6356164383561644,232,133,365,1.0,1125.0,3
1145522301866655555,0.4849315068493151,177,188,365,1.0,365.0,5
1146212725151858102,0.726027397260274,265,100,365,2.0,31.0,9
1146344292421493411,0.9506849315068493,347,18,365,21.704109589041096,1125.0,12
1146431401061704810,0.736986301369863,269,96,365,1.0,365.0,3
1146522803079517434,0.1232876712328767,45,320,365,1.0,365.0,27
1146889842606260220,0.736986301369863,269,96,365,1.0,365.0,3
1146896002718782082,0.5698630136986301,208,157,365,24.476712328767125,1125.0,3
1147071975162951087,0.40273972602739727,147,218,365,2.0,365.0,27
1147072669770294817,0.03287671232876712,12,353,365,2.0,365.0,3
1147115962377985514,0.9178082191780822,335,30,365,21.898630136986302,1125.0,8
1147198851637264378,0.6876712328767123,251,114,365,1.0,1125.0,31
1147753339471415664,0.2,73,292,365,4.0,28.0,11
1148025042276953104,0.7342465753424657,268,97,365,1.0,365.0,3
1148206178491229651,0.9178082191780822,335,30,365,1.0,365.0,12
1148305280313609591,0.8493150684931506,310,55,365,2.0,365.0,50
1148337013883789052,0.673972602739726,246,119,365,1.904109589041096,365.0,19
1148397700724160863,0.8027397260273973,293,72,365,6.117808219178082,1125.0,9
1148519979926455327,0.07397260273972603,27,338,365,10.95068493150685,1125.0,7
1148601965867518745,0.9698630136986301,354,11,365,1.9835616438356165,52.3041095890411,6
1148647334880043923,0.736986301369863,269,96,365,7.0,365.0,3
1148709970732189589,0.27945205479452057,102,263,365,1.989041095890411,1125.0,40
1148996378965156699,0.473972602739726,173,192,365,3.0,90.0,3
1149007470140632227,0.663013698630137,242,123,365,2.0,28.0,3
1149303522009330618,0.17534246575342466,64,301,365,2.0,31.0,11
1149316607071933284,1.0,365,0,365,1.0,365.0,1
1149399445571280100,0.8849315068493151,323,42,365,2.0,1125.0,30
1149607369057101880,0.6493150684931507,237,128,365,28.0,365.0,3
1149858138075586391,0.5643835616438356,206,159,365,24.476712328767125,1125.0,3
1149872976206502374,0.7178082191780822,262,103,365,6.35068493150685,1125.0,5
1150110307663661793,0.13150684931506848,48,317,365,1.0,365.0,3
1150333425891705361,0.8958904109589041,327,38,365,2.0,1125.0,22
1150385527395879426,0.010958904109589041,4,361,365,4.0,365.0,7
1150465972731319381,0.6328767123287671,231,134,365,2.5616438356164384,1125.0,2
1150542911465774003,1.0,365,0,365,14.0,365.0,1
1150652770864286398,0.4904109589041096,179,186,365,60.0,365.0,3
1150656870313408399,0.5123287671232877,187,178,365,1.0,365.0,40
1150670791316816288,0.736986301369863,269,96,365,1.0,365.0,3
1150690009480166738,0.0,0,365,365,3.0,1125.0,1
1150710533850162542,0.0027397260273972603,1,364,365,2.9917808219178084,1125.0,2
1150712598195969420,0.2273972602739726,83,282,365,2.9917808219178084,1125.0,5
1150716879710092691,0.0,0,365,365,2.0,1125.0,1
1151392579668106205,0.9671232876712329,353,12,365,21.7013698630137,1125.0,4
1151443414697008454,0.6493150684931507,237,128,365,2.0,337.0,27
1151528209279301163,0.7315068493150685,267,98,365,2.0,365.0,3
1151535120319941929,0.7232876712328767,264,101,365,1.0,365.0,9
1151612332506652741,0.0,0,365,365,2.0,365.0,1
1151643926771864380,0.7287671232876712,266,99,365,1.9945205479452055,1125.0,6
1152142199848753398,0.8136986301369863,297,68,365,1.4767123287671233,365.0,66
1152220549978017246,0.5232876712328767,191,174,365,4.276712328767124,1125.0,7
1152243422232687026,0.736986301369863,269,96,365,1.0,365.0,3
1152274817387316568,0.24383561643835616,89,276,365,1.0,365.0,3
1152688788457018616,0.9835616438356164,359,6,365,14.0,365.0,2
1152865514060209367,0.7397260273972602,270,95,365,1.0,1125.0,2
1152916135678010404,1.0,365,0,365,1.0,365.0,1
1153308047028853348,0.9561643835616438,349,16,365,2.0246575342465754,365.0,14
1153375671835023055,0.9945205479452055,363,2,365,1.126027397260274,1125.0,2
1153399476702327430,0.863013698630137,315,50,365,2.0246575342465754,365.0,35
1153427405338788570,0.6657534246575343,243,122,365,1.0,731.0,97
1153429580028801018,0.30684931506849317,112,253,365,2.0,365.0,2
1153628458455543696,0.3589041095890411,131,234,365,3.186301369863014,1125.0,13
1153640626226028319,0.6931506849315069,253,112,365,6.35068493150685,1125.0,3
1154012491091672272,0.0027397260273972603,1,364,365,1.0,365.0,3
1154182892548037420,0.410958904109589,150,215,365,7.0,365.0,5
1154408418759478405,0.8958904109589041,327,38,365,1.158904109589041,1125.0,20
1154482489642575052,0.736986301369863,269,96,365,1.0,365.0,3
1154516161941486832,0.9506849315068493,347,18,365,2.0246575342465754,365.0,12
1155142534729976571,0.11232876712328767,41,324,365,1.0,365.0,3
1155710606612524566,0.0,0,365,365,3.0,1125.0,1
1155731547322182035,0.8986301369863013,328,37,365,2.0,365.0,28
1155756541488459515,0.7315068493150685,267,98,365,1.0,365.0,3
1155936971533035126,0.3315068493150685,121,244,365,1.0,1125.0,17
1155946443997887024,0.08767123287671233,32,333,365,22.676712328767124,365.0,5
1156365274715650145,0.4,146,219,365,1.0,173.0,3
1156388978388685594,0.473972602739726,173,192,365,2.2849315068493152,365.0,5
1156512578679458686,0.8767123287671232,320,45,365,1.0,365.0,33
1156639359498767926,0.2273972602739726,83,282,365,7.0,365.0,3
1157092485144622249,0.24383561643835616,89,276,365,4.901369863013699,1125.0,4
1157139949260001858,0.3232876712328767,118,247,365,2.43013698630137,365.0,11
1157149896464683715,0.0,0,365,365,3.0,28.0,1
1157206879419412698,0.0,0,365,365,3.0,28.0,1
1157768684801073685,0.726027397260274,265,100,365,2.0,435.4219178082192,11
1157768706521798856,0.7616438356164383,278,87,365,2.0,389.33972602739726,11
1157784034557668341,0.9972602739726028,364,1,365,1.0,410.5068493150685,2
1157806384735347136,0.0,0,365,365,2.7753424657534245,1125.0,1
1157838438442460246,0.4465753424657534,163,202,365,1.9972602739726026,365.0,9
1157870131118891813,0.9397260273972603,343,22,365,26.575342465753426,1125.0,11
1157885782761151497,0.2356164383561644,86,279,365,1.0,1063.7260273972602,8
1157899086248444262,0.726027397260274,265,100,365,1.7726027397260273,365.0,7
1158047389007168780,1.0,365,0,365,1.0,365.0,1
1158054552519798629,0.10136986301369863,37,328,365,1.9945205479452055,28.0,5
1158188035556120011,0.0027397260273972603,1,364,365,1.0,365.0,3
1158453413481891910,0.6465753424657534,236,129,365,7.0,14.0,5
1158471065169048201,0.26301369863013696,96,269,365,14.0,365.0,2
1158630382853723789,0.0,0,365,365,3.0,365.0,1
1158639693510563701,0.0,0,365,365,3.0,365.0,1
1158687487763076067,0.9068493150684932,331,34,365,2.0,1125.0,14
1158712750689116958,0.0,0,365,365,3.750684931506849,1125.0,1
1159222176531611710,0.40821917808219177,149,216,365,2.287671232876712,1125.0,2
1159239931440555696,0.08493150684931507,31,334,365,2.287671232876712,1125.0,2
1159341224129279861,0.7342465753424657,268,97,365,1.0,365.0,3
1159359388950052492,0.736986301369863,269,96,365,1.0,365.0,3
1159377010817161936,0.736986301369863,269,96,365,1.0,365.0,3
1159388552458823375,0.736986301369863,269,96,365,1.0,365.0,3
1159454092463006475,0.5534246575342465,202,163,365,1.0,730.0,2
1159593815294448422,0.9863013698630136,360,5,365,22.643835616438356,365.0,4
1159605121306576707,0.9424657534246575,344,21,365,1.0,7.0,13
1159639993818013689,1.0,365,0,365,1.0,1125.0,1
1159996688728385561,0.2465753424657534,90,275,365,1.0,365.0,2
1160055452596133528,0.7232876712328767,264,101,365,1.0,365.0,7
1160211606728858690,0.2410958904109589,88,277,365,6.4,1125.0,3
1160218735177129984,0.14794520547945206,54,311,365,1.2876712328767124,1125.0,27
1160306030080172313,0.20273972602739726,74,291,365,1.2876712328767124,1125.0,19
1160599502137374934,0.23835616438356164,87,278,365,2.6,365.0,13
1160626195975530045,0.1726027397260274,63,302,365,3.9917808219178084,365.0,15
1160665465682135439,0.4602739726027397,168,197,365,1.0,1125.0,19
1160724682714509263,0.07397260273972603,27,338,365,2.0,1125.0,3
1160814219364330310,0.9561643835616438,349,16,365,1.2876712328767124,365.0,12
1160889254863254058,0.16986301369863013,62,303,365,1.0986301369863014,365.0,33
1160952400829710350,0.0,0,365,365,3.750684931506849,1125.0,1
1161032890971231368,0.8273972602739726,302,63,365,5.090410958904109,365.0,8
1161050403315670653,0.3095890410958904,113,252,365,7.0,365.0,2
1161060077246322818,0.4986301369863014,182,183,365,1.0,1125.0,3
1161105445132292878,0.9397260273972603,343,22,365,12.780821917808218,365.0,2
1161437200722773024,0.13150684931506848,48,317,365,2.9917808219178084,1125.0,2
1161484634174784222,0.9917808219178083,362,3,365,2.682191780821918,999.0,3
1161488141370421083,0.9945205479452055,363,2,365,2.6904109589041094,999.0,2
1161514052167357005,0.9123287671232877,333,32,365,21.0,365.0,4
1161747904264629760,0.005479452054794521,2,363,365,2.0,1125.0,5
1162025090734199495,0.7013698630136986,256,109,365,2.191780821917808,365.0,43
1162187575740988506,0.0,0,365,365,1.0,365.0,1
1162222217385859839,0.005479452054794521,2,363,365,2.0,7.0,3
1162243312854277191,0.9506849315068493,347,18,365,5.095890410958904,1125.0,10
1162349015820989361,0.6958904109589041,254,111,365,1.0,1125.0,9
1162672156990493632,0.9342465753424658,341,24,365,21.0,1125.0,2
1162735811778791951,0.2465753424657534,90,275,365,2.0,80.0,2
1162929822423367780,0.9506849315068493,347,18,365,2.0,365.0,8
1163029173710554188,0.7397260273972602,270,95,365,10.0,365.0,2
1163107067347082538,0.3917808219178082,143,222,365,2.756164383561644,1125.0,3
1163471966069524229,0.07397260273972603,27,338,365,1.0,1125.0,7
1163528961975002152,0.7397260273972602,270,95,365,7.0,365.0,2
1163692822974790449,0.810958904109589,296,69,365,2.9342465753424656,365.0,4
1163929320102535545,0.2356164383561644,86,279,365,1.0,365.0,8
1164056899542805988,0.6164383561643836,225,140,365,1.9917808219178081,1125.0,37
1164329339723334246,0.0,0,365,365,1.0,365.0,1
1164351311814328698,0.5013698630136987,183,182,365,1.8575342465753424,1125.0,5
1164404280781446498,0.7342465753424657,268,97,365,15.128767123287671,365.0,5
1164471303357671027,0.7150684931506849,261,104,365,1.0,1125.0,3
1165129477914052059,0.6958904109589041,254,111,365,6.3123287671232875,1125.0,5
1165170683533660726,0.9287671232876712,339,26,365,1.284931506849315,373.32876712328766,25
1165690746854896633,0.5068493150684932,185,180,365,1.0,365.0,7
1165902320990851309,0.5342465753424658,195,170,365,1.0,365.0,6
1165914853984375873,0.2410958904109589,88,277,365,1.0,365.0,6
1165926465635471409,0.37534246575342467,137,228,365,2.0,1125.0,13
1166004560204788062,0.0,0,365,365,2.0,35.0,1
1166020945139685511,0.7808219178082192,285,80,365,2.0,365.0,6
1166031737965183038,1.0,365,0,365,1.0,365.0,1
1166090673595608747,0.0,0,365,365,2.0,365.0,1
1166613838219353598,0.473972602739726,173,192,365,1.0,1125.0,9
1166624869562883090,0.8465753424657534,309,56,365,1.0,1125.0,52
1166727624005295533,0.0958904109589041,35,330,365,1.0,365.0,9
1166818266739560240,0.40821917808219177,149,216,365,1.0,1125.0,12
1166836213875233705,0.3150684931506849,115,250,365,1.0,1125.0,7
1166838226506111219,0.5917808219178082,216,149,365,1.2876712328767124,30.0,31
1167226268563305753,0.7506849315068493,274,91,365,2.0,365.0,2
1167231012168491579,0.0,0,365,365,3.0027397260273974,28.0,1
1167381957354447053,0.8794520547945206,321,44,365,20.0,1125.0,4
1167406211370264928,0.7342465753424657,268,97,365,1.0,1125.0,2
1167425267518146697,0.7342465753424657,268,97,365,1.0,1125.0,2
1167432969041641225,0.6821917808219178,249,116,365,1.0,1125.0,2
1167435915599533728,0.0,0,365,365,2.0,365.0,1
1167439065138942057,0.6493150684931507,237,128,365,1.0,1125.0,2
1167461292388203397,0.0136986301369863,5,360,365,15.0,300.0,3
1167526339366479958,0.5095890410958904,186,179,365,9.835616438356164,365.0,3
1167542974857210334,0.3178082191780822,116,249,365,2.0,1125.0,7
1167591685863156945,0.958904109589041,350,15,365,58.728767123287675,180.0,27
1167779984987536576,0.7041095890410959,257,108,365,1.0,365.0,15
1167962889005387069,0.7315068493150685,267,98,365,1.0,365.0,7
1167985270114097201,0.3424657534246575,125,240,365,2.0,1125.0,48
1168079241947767758,0.9561643835616438,349,16,365,21.482191780821918,1125.0,12
1168145179287650039,0.005479452054794521,2,363,365,2.0,365.0,3
1168552069666667852,1.0,365,0,365,14.0,365.0,1
1168634206394341737,0.726027397260274,265,100,365,7.0,365.0,3
1168680488832442319,0.19726027397260273,72,293,365,1.0,365.0,21
1168718839183126346,0.29863013698630136,109,256,365,1.0,1125.0,2
1168845736516131032,0.7397260273972602,270,95,365,1.0,365.0,2
1169020630471328275,0.0,0,365,365,1.0,1125.0,1
1169498597188068929,0.9945205479452055,363,2,365,4.958904109589041,365.0,2
1169731822913572645,0.736986301369863,269,96,365,1.0,365.0,3
1169877212469101033,0.9506849315068493,347,18,365,1.2904109589041095,730.0,20
1170216700188564057,0.7397260273972602,270,95,365,7.0,365.0,2
1170246715778031729,0.7232876712328767,264,101,365,1.0,365.0,5
1170312637857941388,0.7150684931506849,261,104,365,1.0,365.0,3
1170386213006145169,0.958904109589041,350,15,365,2.0246575342465754,365.0,14
1170431224828890517,0.947945205479452,346,19,365,1.9561643835616438,365.0,16
1170457408094288317,0.4876712328767123,178,187,365,2.0,30.0,3
1170543517733607517,0.052054794520547946,19,346,365,2.287671232876712,1125.0,21
1170773348863950614,0.2547945205479452,93,272,365,2.0,365.0,6
1170958026442782152,0.8191780821917808,299,66,365,15.0,1125.0,4
1171120968622602023,0.9041095890410958,330,35,365,7.0,365.0,2
1171129183737343315,0.736986301369863,269,96,365,28.0,365.0,3
1171139981971151029,1.0,365,0,365,1.0,365.0,1
1171224147480275065,0.0027397260273972603,1,364,365,1.0,1125.0,3
1171226674298474766,0.8904109589041096,325,40,365,1.0,365.0,55
1171477855707036040,0.8191780821917808,299,66,365,2.0054794520547947,365.0,26
1171523005198153135,0.8876712328767123,324,41,365,1.1397260273972603,28.0,30
1171677016623256767,1.0,365,0,365,28.0,365.0,1
1171710526506846030,0.873972602739726,319,46,365,1.0,1125.0,65
1171768042985564273,0.18904109589041096,69,296,365,1.2876712328767124,1125.0,25
1171802086615150027,0.7397260273972602,270,95,365,1.0,1125.0,2
1171833563636881222,0.726027397260274,265,100,365,1.0,30.0,9
1172011051704322186,0.0,0,365,365,1.0,365.0,1
1172293280976355214,0.9616438356164384,351,14,365,1.0,365.0,29
1172335254160037097,0.2465753424657534,90,275,365,2.0,365.0,21
1172335382118585658,0.736986301369863,269,96,365,1.0,1125.0,3
1172547107883633841,0.4575342465753425,167,198,365,1.0,365.0,19
1172997699957937312,0.9068493150684932,331,34,365,2.0,1125.0,16
1173172588569857602,0.6383561643835617,233,132,365,2.9753424657534246,1125.0,9
1173184645696336239,0.7068493150684931,258,107,365,3.0,1125.0,3
1173189556385420361,0.6931506849315069,253,112,365,2.9917808219178084,1125.0,5
1173193614240260933,0.7013698630136986,256,109,365,2.9945205479452053,1125.0,5
1173197079708463665,0.4931506849315068,180,185,365,3.0,1125.0,3
1173300265059149859,0.0547945205479452,20,345,365,1.0,1125.0,5
1173524543397929145,0.7698630136986301,281,84,365,9.887671232876713,365.0,2
1173539965205420315,0.852054794520548,311,54,365,9.421917808219177,365.0,6
1173715013734406631,0.5726027397260274,209,156,365,1.0,5.0,2
1173737579780229299,0.6164383561643836,225,140,365,2.0,365.0,2
1173773909077730844,0.2493150684931507,91,274,365,2.0,1125.0,3
1173797099795129517,0.0136986301369863,5,360,365,2.0,1125.0,2
1173869709179126627,0.0,0,365,365,2.0,1125.0,1
1173926357871094667,0.29863013698630136,109,256,365,1.0,365.0,5
1173944630127485000,0.0136986301369863,5,360,365,1.0,28.0,7
1174168342399493040,1.0,365,0,365,1.0,365.0,1
1174382688226291282,0.9342465753424658,341,24,365,1.0,1125.0,32
1174422276001744822,0.09863013698630137,36,329,365,1.2876712328767124,5.0,5
1174466732531331693,1.0,365,0,365,1.0,365.0,1
1174794307712048652,0.7397260273972602,270,95,365,1.0,365.0,2
1175421650570531810,0.21095890410958903,77,288,365,1.0,60.0,7
1175955412782485568,0.8712328767123287,318,47,365,2.6986301369863015,365.0,34
1176001082961420786,0.7315068493150685,267,98,365,7.0,14.0,3
1176016005340002761,0.04657534246575343,17,348,365,1.0,365.0,5
1176033182845011647,0.39452054794520547,144,221,365,1.0,704.3972602739726,18
1176187214711710217,1.0,365,0,365,1.0,365.0,1
1176562176382545525,0.9342465753424658,341,24,365,2.9342465753424656,1125.0,10
1176623504485573589,0.6794520547945205,248,117,365,1.0,1008.3972602739726,14
1176654796577327987,0.7205479452054795,263,102,365,1.9835616438356165,731.0,8
1176667924051879281,0.7616438356164383,278,87,365,1.0,997.986301369863,15
1176711437595627717,0.6986301369863014,255,110,365,1.0,997.986301369863,23
1177037621992393321,0.7534246575342466,275,90,365,1.0,5.0,3
1177285011421299530,0.9671232876712329,353,12,365,4.8054794520547945,365.0,6
1177669261204509063,0.28493150684931506,104,261,365,1.0,365.0,53
1177730564149448220,0.9342465753424658,341,24,365,1.0,365.0,14
1178003825959900554,0.2136986301369863,78,287,365,2.0,905.6657534246575,13
1178003882547805247,0.2191780821917808,80,285,365,2.0,905.7424657534247,17
1178003932421214588,0.22465753424657534,82,283,365,2.0,885.4438356164384,13
1178030784340707913,0.547945205479452,200,165,365,1.8520547945205479,1125.0,61
1178112266981200597,0.22465753424657534,82,283,365,4.0,90.0,5
1178301779364763504,0.2465753424657534,90,275,365,1.0,365.0,2
1178382841799852054,0.0,0,365,365,4.0,60.0,1
1178798643962384928,0.8027397260273973,293,72,365,1.8821917808219177,1125.0,12
1178995133405224161,0.2465753424657534,90,275,365,1.0,4.0,2
1179008975209046718,0.1917808219178082,70,295,365,1.0054794520547945,1125.0,23
1179098141606071113,0.8547945205479452,312,53,365,7.0,365.0,4
1179518824613688870,0.052054794520547946,19,346,365,2.0,10.0,15
1180401411687964294,0.0,0,365,365,28.0,365.0,1
1180430255869194893,0.9068493150684932,331,34,365,1.0,365.0,36
1180481360824434753,0.8,292,73,365,1.0,365.0,2
1180552279059844742,0.8575342465753425,313,52,365,2.0,1125.0,18
1180568325217004348,0.9397260273972603,343,22,365,1.9835616438356165,365.0,14
1180578473835266752,0.9452054794520548,345,20,365,1.9863013698630136,365.0,12
1180584361482062879,0.9041095890410958,330,35,365,1.9835616438356165,365.0,14
1181001930783676632,0.3232876712328767,118,247,365,1.0,1125.0,14
1181037159870521513,0.0,0,365,365,1.0,1125.0,1
1181289456734474140,0.2191780821917808,80,285,365,2.0,4.0,3
1181319869983572972,0.736986301369863,269,96,365,1.0,365.0,3
1181357333217252505,0.0,0,365,365,1.0,365.0,1
1181599496830938916,0.030136986301369864,11,354,365,1.0,365.0,4
1181686359609234948,0.0,0,365,365,2.0,365.0,1
1181773007951915711,0.06027397260273973,22,343,365,1.284931506849315,30.0,10
1181824640631857617,0.6657534246575343,243,122,365,2.0,202.0,21
1181827153737938877,0.6794520547945205,248,117,365,2.0,202.0,13
1181933738282223816,0.46301369863013697,169,196,365,1.9013698630136986,14.0,11
1181945690130781225,0.0,0,365,365,24.317808219178083,365.0,1
1182043559779501140,1.0,365,0,365,2.0,365.0,1
1182402141708501564,0.03561643835616438,13,352,365,2.0,7.0,9
1182441034211777867,0.0,0,365,365,2.0,30.0,1
1182619254860871577,1.0,365,0,365,1.0,365.0,1
1182659647352672641,0.0,0,365,365,2.0,1125.0,1
1182828262743128874,0.7534246575342466,275,90,365,1.0,365.0,7
1182845424911202340,0.2602739726027397,95,270,365,2.0,1125.0,4
1183188194349418995,0.0273972602739726,10,355,365,2.0,1125.0,3
1183204357867193633,0.726027397260274,265,100,365,2.0,365.0,3
1183498346617627436,0.24383561643835616,89,276,365,4.0,90.0,3
1183524762191275485,0.0,0,365,365,3.4438356164383563,365.0,1
1184279848636729266,0.736986301369863,269,96,365,1.0,365.0,3
1184438539819425810,1.0,365,0,365,14.0,365.0,1
1184485180830992336,1.0,365,0,365,2.578082191780822,365.0,1
1184508498883741287,0.6575342465753424,240,125,365,1.0,365.0,2
1184847060193033656,0.4904109589041096,179,186,365,2.0,30.0,3
1184908064598504639,0.0027397260273972603,1,364,365,1.0,365.0,3
1185416213507474145,0.9945205479452055,363,2,365,1.0,365.0,2
1185558402301459722,0.057534246575342465,21,344,365,1.0,784.6958904109589,17
1185606769801272709,1.0,365,0,365,1.0,365.0,1
1185651934185496280,1.0,365,0,365,1.0,365.0,1
1185657908931255891,1.0,365,0,365,1.0,365.0,1
1185667151894053082,1.0,365,0,365,1.0,365.0,1
1186066641780984378,0.9123287671232877,333,32,365,3.347945205479452,1125.0,4
1186252915997377198,0.7123287671232876,260,105,365,7.0,365.0,4
1186314630916379717,0.06575342465753424,24,341,365,1.0,1125.0,13
1186323994900943361,0.7890410958904109,288,77,365,1.0,365.0,2
1186722260226900202,0.2,73,292,365,1.0,365.0,35
1186872138533094058,0.7397260273972602,270,95,365,2.780821917808219,365.0,2
1186873689726605132,0.12602739726027398,46,319,365,1.0,365.0,21
1186877861633271912,0.20821917808219179,76,289,365,1.0,365.0,35
1187060379308729132,0.2465753424657534,90,275,365,2.0,365.0,2
1187077724144270598,0.0,0,365,365,1.0,1125.0,1
1187489223179341999,0.005479452054794521,2,363,365,2.0,28.0,3
1187591003684398907,0.9835616438356164,359,6,365,3.0,1125.0,6
1187600809389739459,0.9835616438356164,359,6,365,2.0,365.0,6
1187651697675402361,0.38904109589041097,142,223,365,2.0,1125.0,3
1187683495818069529,1.0,365,0,365,1.0,365.0,1
1187856797591645096,0.9397260273972603,343,22,365,3.0,1125.0,10
1188262049094539692,0.0,0,365,365,1.0,30.0,1
1188422655056715707,0.473972602739726,173,192,365,1.0,365.0,3
1188547072771929353,0.0,0,365,365,1.0,365.0,1
1188961154674859323,0.6383561643835617,233,132,365,2.0,365.0,41
1189139247641971026,0.6164383561643836,225,140,365,2.0,337.0,33
1189979741587178990,0.6027397260273972,220,145,365,1.0,1125.0,11
1190010256767068602,0.9424657534246575,344,21,365,1.095890410958904,1125.0,10
1190024877264196042,0.7205479452054795,263,102,365,1.0,365.0,12
1190368273287543542,0.6410958904109589,234,131,365,60.0,180.0,2
1190474155509414078,0.0,0,365,365,1.0,1125.0,1
1190537362494651958,0.0,0,365,365,1.0,1125.0,1
1190737252933918357,0.8849315068493151,323,42,365,2.0,1125.0,26
1190761716602073685,0.8849315068493151,323,42,365,1.8438356164383563,872.5917808219178,26
1191071210793080877,0.7397260273972602,270,95,365,2.5753424657534247,365.0,7
1191111697267148481,0.0,0,365,365,1.0,1125.0,1
1191198181875110969,0.8328767123287671,304,61,365,1.9972602739726026,1125.0,22
1191220168253299043,0.5945205479452055,217,148,365,2.0,202.0,21
1191265303475066107,0.0,0,365,365,7.0,1125.0,1
1191379244960174371,0.9178082191780822,335,30,365,1.0,1125.0,2
1191854908706865952,0.9753424657534246,356,9,365,2.9945205479452053,1125.0,8
1191869194290579275,0.9835616438356164,359,6,365,7.0,1125.0,6
1191931895955122193,0.989041095890411,361,4,365,1.0,365.0,2
1191943738081334521,0.7342465753424657,268,97,365,14.783561643835617,1125.0,2
1191991715343626166,0.6356164383561644,232,133,365,1.9972602739726026,1125.0,5
1192000226151499000,0.673972602739726,246,119,365,2.0,1125.0,3
1192188653698478105,0.019178082191780823,7,358,365,1.0,30.0,5
1192224547699825830,0.12602739726027398,46,319,365,1.0,1125.0,3
1192228927290861764,0.9780821917808219,357,8,365,1.0,1125.0,5
1192467752102322988,0.6876712328767123,251,114,365,1.0,365.0,4
1192472305230230045,0.6876712328767123,251,114,365,1.0,365.0,4
